Point Latitude,Point Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue_id,name,district
35.7656494137931,51.39638581159421,Pedar Khandeh Turkish Kabab | کباب ترکی پدرخوانده,35.76391387479195,51.396908017766066,Turkish Restaurant,522d893711d286c0416225f5,آرارات,3
35.7656494137931,51.39638581159421,Home Burger (هوم برگر),35.770055717598545,51.39689263300816,Burger Joint,5087c965e4b0a80e622e676a,آرارات,3
35.7656494137931,51.39638581159421,Pesto Café | کافه پستو,35.766578949411404,51.39886863609047,Café,4d934a97b3273704df8f9525,آرارات,3
35.7656494137931,51.39638581159421,Bistro Italian Restaurant | رستوران ایتالیایی بیسترو (رستوران ایتالیایی بیسترو),35.767399284234116,51.39877144321028,Italian Restaurant,4fbfdf55e4b06f6d229888ff,آرارات,3
35.7656494137931,51.39638581159421,Pegah Hookah bar | قهوه خانه پگاه,35.76707270236228,51.39862810916685,Tea Room,5158730ee4b0a9d4cf5dcfb5,آرارات,3
35.7656494137931,51.39638581159421,Aftab Shopping Center | مرکز خرید آفتاب (مرکز خرید آفتاب),35.76656840918341,51.39886535084068,Shopping Mall,4fe64a3fe4b0756d12d59e7b,آرارات,3
35.7656494137931,51.39638581159421,تک دنر کباب ترکی,35.76378442577355,51.396873549657535,Doner Restaurant,5318b63811d2d5a4c82229d2,آرارات,3
35.7656494137931,51.39638581159421,Narli Italian Restaurant | رستوران ایتالیایی نارلی (رستوران ایتالیایی نارلی),35.7674688624194,51.39889871137434,Italian Restaurant,4f880772e4b0e5ed731b23bc,آرارات,3
35.7656494137931,51.39638581159421,Aftab Park | بوستان آفتاب (بوستان آفتاب),35.7650983356472,51.398347921336345,Park,52065a9b11d2b1949ed9f695,آرارات,3
35.7656494137931,51.39638581159421,Unique Café | کافه یونیک,35.76705399999999,51.399191,Café,51360ce0e4b0016d06ce49d8,آرارات,3
35.7656494137931,51.39638581159421,Suchet Café | کافه سوشه (کافه سوشه),35.76689276403101,51.39934210072467,Café,55a92fd1498e00ffd69f6aee,آرارات,3
35.7656494137931,51.39638581159421,Green Land | پيتزا گرین‌لند,35.76777401072217,51.39499135116756,Fast Food Restaurant,5242a78011d2fc20d02659a4,ونک,3
35.7656494137931,51.39638581159421,Tavoos Traditional Restaurant | رستوران سنتی طاووس,35.76549161209859,51.39639768915401,Persian Restaurant,538a1914498e1b0d8c138f17,آرارات,3
35.7656494137931,51.39638581159421,Yaser Ice Cream and Juice Bar | آبمیوه بستنی یاسر (آبمیوه بستنی یاسر),35.76709794041789,51.39962785438608,Ice Cream Shop,51481b6fe4b082ab19f95f9d,آرارات,3
35.7656494137931,51.39638581159421,Pelak (پلاک),35.76648504681783,51.39850616455078,Fast Food Restaurant,51b0676a454ae61e4a5233e8,آرارات,3
35.7656494137931,51.39638581159421,Batsa Café | کافه بتسا (کافه بتسا),35.76680853876558,51.39944417006584,Café,522d766f11d2740eb2ec6d78,آرارات,3
35.7656494137931,51.39638581159421,Elize Café | کافه الیزه (کافه الیزه),35.76652106296502,51.39888050539786,Café,4fcb7afbe4b06ec8a39d6422,آرارات,3
35.7656494137931,51.39638581159421,Tejeh Café | كافه تژه,35.767132364055904,51.398757524702816,Café,534560fe498e3470329c2904,آرارات,3
35.7656494137931,51.39638581159421,Shokri Restaurant | رستوران شکری (رستوران شُكری),35.76995017273239,51.397086364157886,Persian Restaurant,4f9d86cae4b04b5a694cc865,آرارات,3
35.7656494137931,51.39638581159421,Shandiz Aftab Restaurant | رستوران شانديز آفتاب,35.767159663919195,51.399239200535405,Persian Restaurant,54412005498e51b65b4e7e3c,آرارات,3
35.7656494137931,51.39638581159421,Zhoo Café | کافه ژو,35.76688489306701,51.399364683410866,Café,53ef7183498efa3285f18b0e,آرارات,3
35.7656494137931,51.39638581159421,RosenHeim Café,35.765554003027844,51.39528853795304,Coffee Shop,5495a2e3498e138e70c496b0,ونک,3
35.7656494137931,51.39638581159421,cafe rarees,35.76834500000001,51.396532,Café,5491be76498e54e8b2da37b1,آرارات,3
